pokemon_id,move_id,pokemon_move_method_id,level
332,389,1,35
332,42,1,38
332,412,1,44
332,178,1,49
332,201,1,54
332,9,4,0
332,14,4,0
332,34,4,0
332,36,4,0
332,63,4,0
332,67,4,0
332,76,4,0
332,91,4,0
332,129,4,0
332,156,4,0
332,164,4,0
332,168,4,0
332,182,4,0
332,184,4,0
332,191,4,0
332,201,4,0
332,202,4,0
332,203,4,0
332,214,4,0
332,227,4,0
332,240,4,0
332,241,4,0
332,247,4,0
332,263,4,0
332,269,4,0
332,270,4,0
332,280,4,0
332,331,4,0
332,345,4,0
332,374,4,0
332,390,4,0
332,398,4,0
332,399,4,0
332,402,4,0
332,409,4,0
332,411,4,0
332,412,4,0
332,416,4,0
332,417,4,0
332,428,4,0
332,437,4,0
332,447,4,0
332,474,4,0
332,492,4,0
332,523,4,0
332,580,4,0
332,707,4,0
332,851,4,0
332,885,4,0
332,180,4,0
332,282,4,0
332,679,4,0
332,264,4,0
332,803,4,0
332,808,4,0
332,283,4,0
332,806,4,0
332,675,4,0
332,174,4,0
333,45,1,1
333,64,1,1
333,574,1,4
333,54,1,8
333,31,1,12
333,496,1,16
333,225,1,20
333,219,1,24
333,47,1,28
333,538,1,32
333,36,1,36
333,585,1,40
333,195,1,44
333,114,2,0
333,297,2,0
333,310,2,0
333,355,2,0
333,366,2,0
333,407,2,0
333,432,2,0
333,19,4,0
333,34,4,0
333,36,4,0
333,58,4,0
333,76,4,0
333,97,4,0
333,129,4,0
333,156,4,0
333,164,4,0
333,168,4,0
333,182,4,0
333,203,4,0
333,214,4,0
333,240,4,0
333,241,4,0
333,257,4,0
333,263,4,0
333,270,4,0
333,304,4,0
333,332,4,0
333,366,4,0
333,406,4,0
333,413,4,0
333,512,4,0
333,542,4,0
333,574,4,0
333,583,4,0
333,605,4,0
333,851,4,0
333,885,4,0
333,114,4,0
333,814,4,0
333,283,4,0
333,297,4,0
333,913,4,0
334,406,1,0
334,45,1,1
334,54,1,1
334,64,1,1
334,365,1,1
334,574,1,1
334,31,1,12
334,496,1,16
334,225,1,20
334,219,1,24
334,47,1,28
334,538,1,32
334,36,1,38
334,585,1,44
334,195,1,50
334,143,1,56
334,19,4,0
334,34,4,0
334,36,4,0
334,53,4,0
334,58,4,0
334,63,4,0
334,76,4,0
334,83,4,0
334,89,4,0
334,97,4,0
334,126,4,0
334,129,4,0
334,156,4,0
334,164,4,0
334,168,4,0
334,182,4,0
334,200,4,0
334,203,4,0
334,214,4,0
334,240,4,0
334,241,4,0
334,257,4,0
334,261,4,0
334,263,4,0
334,270,4,0
334,304,4,0
334,332,4,0
334,337,4,0
334,349,4,0
334,366,4,0
334,406,4,0
334,413,4,0
334,416,4,0
334,434,4,0
334,512,4,0
334,523,4,0
334,542,4,0
334,574,4,0
334,583,4,0
334,605,4,0
334,851,4,0
334,883,4,0
334,885,4,0
334,46,4,0
334,114,4,0
334,311,4,0
334,814,4,0
334,38,4,0
334,283,4,0
334,297,4,0
334,784,4,0
334,913,4,0
334,914,4,0
335,10,1,1
335,43,1,1
335,98,1,5
335,210,1,8
335,232,1,12
335,468,1,15
335,163,1,19
335,681,1,22
335,306,1,26
335,206,1,29
335,415,1,33
335,197,1,36
335,404,1,40
335,269,1,43
335,14,1,47
335,370,1,50
335,24,2,0
335,50,2,0
335,68,2,0
335,154,2,0
335,174,2,0
335,175,2,0
335,187,2,0
335,364,2,0
335,400,2,0
335,458,2,0
335,501,2,0
335,515,2,0
335,7,4,0
335,8,4,0
335,9,4,0
335,14,4,0
335,34,4,0
335,36,4,0
335,53,4,0
335,57,4,0
335,58,4,0
335,59,4,0
335,63,4,0
335,67,4,0
335,76,4,0
335,85,4,0
335,86,4,0
335,87,4,0
335,91,4,0
335,97,4,0
335,126,4,0
335,129,4,0
335,156,4,0
335,157,4,0
335,164,4,0
335,168,4,0
335,179,4,0
335,182,4,0
335,196,4,0
335,203,4,0
335,206,4,0
335,214,4,0
335,226,4,0
335,232,4,0
335,240,4,0
335,241,4,0
335,247,4,0
335,263,4,0
335,269,4,0
335,270,4,0
335,280,4,0
335,317,4,0
335,332,4,0
335,370,4,0
335,374,4,0
335,396,4,0
335,398,4,0
335,402,4,0
335,404,4,0
335,411,4,0
335,416,4,0
335,421,4,0
335,428,4,0
335,441,4,0
335,447,4,0
335,490,4,0
335,851,4,0
335,46,4,0
335,282,4,0
335,264,4,0
335,38,4,0
335,283,4,0
335,675,4,0
335,174,4,0
335,918,4,0
336,35,1,1
336,207,1,1
336,44,1,4
336,122,1,6
336,342,1,9
336,364,1,11
336,103,1,14
336,137,1,19
336,305,1,21
336,474,1,24
336,380,1,29
336,398,1,31
336,114,1,34
336,242,1,39
336,562,1,41
336,489,1,44
336,188,1,46
336,34,2,0
336,184,2,0
336,254,2,0
336,255,2,0
336,256,2,0
336,372,2,0
336,400,2,0
336,415,2,0
336,515,2,0
336,14,4,0
336,34,4,0
336,36,4,0
336,53,4,0
336,63,4,0
336,89,4,0
336,91,4,0
336,156,4,0
336,164,4,0
336,168,4,0
336,179,4,0
336,182,4,0
336,184,4,0
336,188,4,0
336,202,4,0
336,203,4,0
336,214,4,0
336,240,4,0
336,241,4,0
336,242,4,0
336,263,4,0
336,269,4,0
336,270,4,0
336,280,4,0
336,342,4,0
336,398,4,0
336,399,4,0
336,402,4,0
336,404,4,0
336,416,4,0
336,422,4,0
336,423,4,0
336,424,4,0
336,428,4,0
336,441,4,0
336,442,4,0
336,474,4,0
336,491,4,0
336,523,4,0
336,555,4,0
336,706,4,0
336,851,4,0
336,884,4,0
336,885,4,0
336,114,4,0
336,92,4,0
336,282,4,0
336,808,4,0
336,38,4,0
336,283,4,0
336,482,4,0
336,806,4,0
336,675,4,0
336,784,4,0
336,174,4,0
337,93,1,1
337,106,1,1
337,585,1,1
337,236,1,1
337,88,1,1
337,33,1,1
337,95,1,5
337,397,1,10
337,157,1,15
337,473,1,20
337,322,1,25
337,94,1,30
337,444,1,35
337,248,1,40
337,478,1,45
337,153,1,50
337,58,4,0
337,59,4,0
337,63,4,0
337,89,4,0
337,94,4,0
337,104,4,0
337,113,4,0
337,115,4,0
337,138,4,0
337,148,4,0
337,153,4,0
337,156,4,0
337,157,4,0
337,164,4,0
337,182,4,0
337,201,4,0
337,203,4,0
337,207,4,0
337,214,4,0
337,219,4,0
337,240,4,0
337,244,4,0
337,247,4,0
337,258,4,0
337,263,4,0
337,278,4,0
337,285,4,0
337,317,4,0
337,347,4,0
337,360,4,0
337,397,4,0
337,416,4,0
337,417,4,0
337,433,4,0
337,444,4,0
337,446,4,0
337,447,4,0
337,451,4,0
337,523,4,0
338,93,1,1
338,394,1,1
338,106,1,1
338,234,1,1
338,88,1,1
338,33,1,1
338,95,1,5
338,397,1,10
338,157,1,15
338,428,1,20
338,322,1,25
338,94,1,30
338,444,1,35
338,76,1,40
338,472,1,45
338,153,1,50
338,14,4,0
338,53,4,0
338,63,4,0
338,76,4,0
338,89,4,0
338,94,4,0
338,104,4,0
338,113,4,0
338,115,4,0
338,126,4,0
338,138,4,0
338,148,4,0
338,153,4,0
338,156,4,0
338,157,4,0
338,164,4,0
338,182,4,0
338,201,4,0
338,203,4,0
338,207,4,0
338,214,4,0
338,219,4,0
338,240,4,0
338,241,4,0
338,244,4,0
338,247,4,0
338,261,4,0
338,263,4,0
338,278,4,0
338,285,4,0
338,315,4,0
338,317,4,0
338,347,4,0
338,360,4,0
338,397,4,0
338,416,4,0
338,433,4,0
338,444,4,0
338,446,4,0
338,447,4,0
338,451,4,0
338,523,4,0
339,55,1,1
339,189,1,1
339,156,1,6
339,173,1,6
339,352,1,12
339,133,1,18
339,401,1,24
339,330,1,31
339,89,1,36
339,248,1,42
339,90,1,48
339,36,2,0
339,37,2,0
339,175,2,0
339,209,2,0
339,36,4,0
339,56,4,0
339,57,4,0
339,58,4,0
339,59,4,0
339,89,4,0
339,127,4,0
339,129,4,0
339,133,4,0
339,156,4,0
339,157,4,0
339,164,4,0
339,182,4,0
339,189,4,0
339,196,4,0
339,200,4,0
339,201,4,0
339,203,4,0
339,214,4,0
339,240,4,0
339,241,4,0
339,263,4,0
339,270,4,0
339,317,4,0
339,341,4,0
339,349,4,0
339,352,4,0
339,414,4,0
339,428,4,0
339,444,4,0
339,446,4,0
339,523,4,0
339,707,4,0
339,710,4,0
339,851,4,0
339,886,4,0
339,667,4,0
339,38,4,0
339,250,4,0
339,330,4,0
339,248,4,0
340,37,1,0
340,55,1,1
340,156,1,1
340,173,1,1
340,189,1,1
340,321,1,1
340,428,1,1
340,562,1,1
340,352,1,12
340,133,1,18
340,401,1,24
340,330,1,33
340,89,1,40
340,248,1,48
340,90,1,56
340,34,4,0
340,36,4,0
340,56,4,0
340,57,4,0
340,58,4,0
340,59,4,0
340,63,4,0
340,89,4,0
340,127,4,0
340,129,4,0
340,133,4,0
340,156,4,0
340,157,4,0
340,164,4,0
340,182,4,0
340,184,4,0
340,189,4,0
340,191,4,0
340,196,4,0
340,200,4,0
340,201,4,0
340,203,4,0
340,214,4,0
340,240,4,0
340,241,4,0
340,263,4,0
340,270,4,0
340,317,4,0
340,341,4,0
340,349,4,0
340,352,4,0
340,414,4,0
340,416,4,0
340,428,4,0
340,444,4,0
340,446,4,0
340,523,4,0
340,707,4,0
340,710,4,0
340,851,4,0
340,886,4,0
340,328,4,0
340,667,4,0
340,311,4,0
340,38,4,0
340,250,4,0
340,330,4,0
340,248,4,0
340,174,4,0
341,55,1,1
341,106,1,1
341,43,1,4
341,269,1,8
341,61,1,12
341,282,1,16
341,458,1,20
341,182,1,24
341,400,1,28
341,534,1,32
341,14,1,36
341,242,1,40
341,152,1,44
341,283,1,48
341,12,1,52
341,38,2,0
341,163,2,0
341,232,2,0
341,246,2,0
341,415,2,0
341,453,2,0
341,14,4,0
341,34,4,0
341,36,4,0
341,56,4,0
341,57,4,0
341,58,4,0
341,59,4,0
341,91,4,0
341,127,4,0
341,156,4,0
341,157,4,0
341,164,4,0
341,168,4,0
341,182,4,0
341,188,4,0
341,196,4,0
341,203,4,0
341,206,4,0
341,214,4,0
341,232,4,0
341,240,4,0
341,242,4,0
341,263,4,0
341,269,4,0
341,280,4,0
341,282,4,0
341,317,4,0
341,334,4,0
341,341,4,0
341,349,4,0
341,352,4,0
341,374,4,0
341,404,4,0
341,710,4,0
341,851,4,0
341,886,4,0
341,38,4,0
341,283,4,0
341,250,4,0
341,330,4,0
342,129,1,0
342,43,1,1
342,55,1,1
342,106,1,1
342,269,1,1
342,61,1,12
342,282,1,16
342,458,1,20
342,182,1,24
342,400,1,28
342,534,1,34
342,14,1,40
342,242,1,46
342,152,1,52
342,283,1,58
342,12,1,64
342,38,2,0
342,163,2,0
342,232,2,0
342,246,2,0
342,415,2,0
342,453,2,0
342,14,4,0
342,34,4,0
342,36,4,0
342,56,4,0
342,57,4,0
342,58,4,0
342,59,4,0
342,63,4,0
342,91,4,0
342,127,4,0
342,129,4,0
342,156,4,0
342,157,4,0
342,164,4,0
342,168,4,0
342,180,4,0
342,182,4,0
342,184,4,0
342,188,4,0
342,196,4,0
342,203,4,0
342,206,4,0
342,214,4,0
342,232,4,0
342,240,4,0
342,242,4,0
342,263,4,0
342,269,4,0
342,280,4,0
342,282,4,0
342,317,4,0
342,334,4,0
342,341,4,0
342,349,4,0
342,352,4,0
342,370,4,0
342,374,4,0
342,399,4,0
342,404,4,0
342,416,4,0
342,417,4,0
342,419,4,0
342,555,4,0
342,710,4,0
342,808,4,0
342,851,4,0
342,886,4,0
342,38,4,0
342,283,4,0
342,250,4,0
342,330,4,0
342,482,4,0
342,912,4,0
343,106,1,1
343,189,1,1
343,229,1,3
343,93,1,6
343,317,1,9
343,379,1,12
343,60,1,15
343,246,1,18
343,286,1,21
343,322,1,24
343,326,1,27
343,414,1,30
343,120,1,33
343,470,1,36
343,471,1,36
343,201,1,39
343,153,1,42
343,58,4,0
343,76,4,0
343,89,4,0
343,91,4,0
343,94,4,0
343,104,4,0
343,113,4,0
343,115,4,0
343,138,4,0
343,148,4,0
343,153,4,0
343,156,4,0
343,157,4,0
343,164,4,0
343,182,4,0
343,201,4,0
343,203,4,0
343,207,4,0
343,214,4,0
343,219,4,0
343,240,4,0
343,241,4,0
343,244,4,0
343,247,4,0
343,263,4,0
343,278,4,0
343,285,4,0
343,317,4,0
343,347,4,0
343,360,4,0
343,397,4,0
343,433,4,0
343,446,4,0
343,447,4,0
343,451,4,0
343,523,4,0
343,605,4,0
344,63,1,0
344,93,1,1
344,106,1,1
344,63,1,1
344,189,1,1
344,229,1,1
344,100,1,1
344,317,1,9
344,379,1,12
344,60,1,15
344,246,1,18
344,286,1,21
344,322,1,24
344,326,1,27
344,414,1,30
344,120,1,33
344,470,1,38
344,471,1,38
344,201,1,43
344,153,1,48
344,58,4,0
344,63,4,0
344,70,4,0
344,76,4,0
344,89,4,0
344,91,4,0
344,94,4,0
344,104,4,0
344,113,4,0
344,115,4,0
344,138,4,0
344,148,4,0
344,153,4,0
344,156,4,0
344,157,4,0
344,164,4,0
344,182,4,0
344,201,4,0
344,203,4,0
344,207,4,0
344,214,4,0
344,219,4,0
344,240,4,0
344,241,4,0
344,244,4,0
344,247,4,0
344,249,4,0
344,263,4,0
344,278,4,0
344,285,4,0
344,317,4,0
344,347,4,0
344,360,4,0
344,397,4,0
344,416,4,0
344,417,4,0
344,433,4,0
344,444,4,0
344,446,4,0
344,447,4,0
344,451,4,0
344,523,4,0
344,605,4,0
345,310,1,1
345,35,1,1
345,51,1,4
345,109,1,8
345,275,1,12
345,246,1,16
345,72,1,20
345,362,1,24
345,133,1,28
345,380,1,32
345,202,1,36
345,255,1,41
345,254,1,41
345,256,1,41
345,412,1,44
345,20,2,0
345,72,2,0
345,105,2,0
345,174,2,0
345,243,2,0
345,321,2,0
345,14,4,0
345,76,4,0
345,104,4,0
345,148,4,0
345,156,4,0
345,157,4,0
345,164,4,0
345,182,4,0
345,188,4,0
345,201,4,0
345,202,4,0
345,203,4,0
345,207,4,0
345,213,4,0
345,214,4,0
345,241,4,0
345,263,4,0
345,317,4,0
345,331,4,0
345,362,4,0
345,397,4,0
345,412,4,0
345,446,4,0
345,447,4,0
346,51,1,1
346,310,1,1
346,109,1,1
346,73,1,1
346,35,1,1
346,275,1,12
346,246,1,16
346,72,1,20
346,362,1,24
346,133,1,28
346,380,1,32
346,202,1,36
346,255,1,43
346,254,1,43
346,256,1,43
346,412,1,48
346,14,4,0
346,63,4,0
346,70,4,0
346,76,4,0
346,89,4,0
346,91,4,0
346,104,4,0
346,148,4,0
346,156,4,0
346,157,4,0
346,164,4,0
346,182,4,0
346,188,4,0
346,201,4,0
346,202,4,0
346,203,4,0
346,207,4,0
346,213,4,0
346,214,4,0
346,241,4,0
346,249,4,0
346,263,4,0
346,317,4,0
346,331,4,0
346,362,4,0
346,397,4,0
346,412,4,0
346,416,4,0
346,444,4,0
346,446,4,0
346,447,4,0
346,523,4,0
347,210,1,1
347,106,1,1
347,55,1,4
347,479,1,8
347,232,1,12
347,246,1,16
347,450,1,20
347,362,1,24
347,163,1,28
347,306,1,32
347,350,1,36
347,182,1,41
347,404,1,44
347,28,2,0
347,103,2,0
347,174,2,0
347,229,2,0
347,282,2,0
347,334,2,0
347,440,2,0
347,453,2,0
347,14,4,0
347,15,4,0
347,91,4,0
347,104,4,0
347,156,4,0
347,157,4,0
347,164,4,0
347,182,4,0
347,201,4,0
347,203,4,0
347,206,4,0
347,207,4,0
347,213,4,0
347,214,4,0
347,241,4,0
347,249,4,0
347,263,4,0
347,280,4,0
347,317,4,0
347,332,4,0
347,352,4,0
347,362,4,0
347,397,4,0
347,404,4,0
347,446,4,0
348,210,1,1
348,106,1,1
348,479,1,1
348,55,1,1
348,232,1,12
348,246,1,16
348,450,1,20
348,362,1,24
348,163,1,28
348,306,1,32
348,350,1,36
348,182,1,43
348,404,1,48
348,14,4,0
348,15,4,0
348,63,4,0
348,70,4,0
348,89,4,0
348,91,4,0
348,104,4,0
348,156,4,0
348,157,4,0
348,164,4,0
348,182,4,0
348,201,4,0
348,203,4,0
348,206,4,0
348,207,4,0
348,213,4,0
348,214,4,0
348,231,4,0
348,241,4,0
348,249,4,0
348,263,4,0
348,280,4,0
348,317,4,0
348,332,4,0
348,352,4,0
348,362,4,0
348,397,4,0
348,404,4,0
348,416,4,0
348,421,4,0
348,430,4,0
348,444,4,0
348,446,4,0
348,523,4,0
349,150,1,1
349,33,1,15
349,175,1,25
349,54,2,0
349,95,2,0
349,109,2,0
349,114,2,0
349,225,2,0
349,243,2,0
349,321,2,0
349,57,4,0
349,58,4,0
349,59,4,0
349,109,4,0
349,113,4,0
349,114,4,0
349,127,4,0
349,129,4,0
349,156,4,0
349,164,4,0
349,182,4,0
349,196,4,0
349,203,4,0
349,214,4,0
349,240,4,0
349,263,4,0
349,341,4,0
349,352,4,0
349,406,4,0
349,799,4,0
349,851,4,0
349,886,4,0
349,38,4,0
349,250,4,0
349,330,4,0
350,352,1,0
350,33,1,1
350,35,1,1
350,55,1,1
350,150,1,1
350,175,1,1
350,574,1,4
350,239,1,8
350,392,1,12
350,213,1,16
350,791,1,20
350,525,1,24
350,105,1,28
350,401,1,32
350,219,1,36
350,57,1,40
350,240,1,44
350,489,1,48
350,56,1,52
350,54,2,0
350,95,2,0
350,109,2,0
350,114,2,0
350,225,2,0
350,243,2,0
350,321,2,0
350,34,4,0
350,36,4,0
350,56,4,0
350,57,4,0
350,58,4,0
350,59,4,0
350,63,4,0
350,109,4,0
350,113,4,0
350,114,4,0
350,127,4,0
350,129,4,0
350,156,4,0
350,164,4,0
350,182,4,0
350,196,4,0
350,203,4,0
350,214,4,0
350,240,4,0
350,263,4,0
350,270,4,0
350,286,4,0
350,311,4,0
350,341,4,0
350,349,4,0
350,352,4,0
350,406,4,0
350,416,4,0
350,419,4,0
350,442,4,0
350,503,4,0
350,523,4,0
350,525,4,0
350,574,4,0
350,577,4,0
350,799,4,0
350,812,4,0
350,851,4,0
350,886,4,0
350,244,4,0
350,38,4,0
350,250,4,0
350,330,4,0
350,813,4,0
350,806,4,0
350,784,4,0
350,913,4,0
350,914,4,0
351,33,1,1
351,52,1,10
351,181,1,10
351,55,1,10
351,29,1,15
351,258,1,20
351,240,1,20
351,241,1,20
351,311,1,25
351,59,1,35
351,126,1,35
351,56,1,35
351,542,1,45
351,50,2,0
351,133,2,0
351,248,2,0
351,322,2,0
351,385,2,0
351,499,2,0
351,506,2,0
351,513,2,0
351,53,4,0
351,58,4,0
351,59,4,0
351,76,4,0
351,85,4,0
351,86,4,0
351,87,4,0
351,104,4,0
351,126,4,0
351,148,4,0
351,156,4,0
351,164,4,0
351,168,4,0
351,182,4,0
351,201,4,0
351,203,4,0
351,207,4,0
351,213,4,0
351,214,4,0
351,240,4,0
351,241,4,0
351,244,4,0
351,247,4,0
351,258,4,0
351,263,4,0
351,351,4,0
351,352,4,0
351,412,4,0
351,419,4,0
351,503,4,0
351,526,4,0
352,310,1,1
352,122,1,1
352,10,1,1
352,39,1,1
352,168,1,1
352,20,1,4
352,425,1,7
352,364,1,10
352,154,1,13
352,50,1,16
352,60,1,18
352,246,1,21
352,163,1,25
352,197,1,30
352,421,1,33
352,103,1,38
352,164,1,42
352,389,1,46
352,492,1,50
352,50,2,0
352,105,2,0
352,252,2,0
352,271,2,0
352,277,2,0
352,492,2,0
352,612,2,0
352,15,4,0
352,53,4,0
352,58,4,0
352,59,4,0
352,70,4,0
352,76,4,0
352,85,4,0
352,86,4,0
352,87,4,0
352,91,4,0
352,104,4,0
352,126,4,0
352,148,4,0
352,156,4,0
352,157,4,0
352,164,4,0
352,168,4,0
352,182,4,0
352,203,4,0
352,207,4,0
352,213,4,0
352,214,4,0
352,231,4,0
352,240,4,0
352,241,4,0
352,244,4,0
352,247,4,0
352,249,4,0
352,263,4,0
352,264,4,0
352,278,4,0
352,280,4,0
352,285,4,0
352,317,4,0
352,332,4,0
352,351,4,0
352,352,4,0
352,374,4,0
352,409,4,0
352,417,4,0
352,421,4,0
352,433,4,0
352,446,4,0
352,447,4,0
352,451,4,0
352,526,4,0
353,310,1,1
353,103,1,4
353,101,1,7
353,180,1,10
353,261,1,16
353,425,1,19
353,506,1,22
353,174,1,26
353,247,1,30
353,272,1,34
353,389,1,38
353,271,1,42
353,566,1,48
353,50,2,0
353,109,2,0
353,194,2,0
353,286,2,0
353,441,2,0
353,60,4,0
353,85,4,0
353,86,4,0
353,87,4,0
353,94,4,0
353,101,4,0
353,109,4,0
353,118,4,0
353,156,4,0
353,164,4,0
353,168,4,0
353,182,4,0
353,184,4,0
353,196,4,0
353,203,4,0
353,214,4,0
353,227,4,0
353,240,4,0
353,241,4,0
353,247,4,0
353,261,4,0
353,263,4,0
353,269,4,0
353,270,4,0
353,271,4,0
353,285,4,0
353,286,4,0
353,347,4,0
353,399,4,0
353,417,4,0
353,433,4,0
353,441,4,0
353,451,4,0
353,492,4,0
353,506,4,0
353,566,4,0
353,605,4,0
353,851,4,0
353,884,4,0
353,180,4,0
353,809,4,0
353,808,4,0
353,220,4,0
353,244,4,0
353,806,4,0
353,174,4,0
354,282,1,0
354,101,1,1
354,103,1,1
354,180,1,1
354,261,1,16
354,425,1,19
354,506,1,22
354,174,1,26
354,247,1,30
354,272,1,34
354,389,1,40
354,271,1,46
354,566,1,53
354,14,4,0
354,60,4,0
354,63,4,0
354,85,4,0
354,86,4,0
354,87,4,0
354,94,4,0
354,101,4,0
354,109,4,0
354,118,4,0
354,156,4,0
354,164,4,0
354,168,4,0
354,182,4,0
354,184,4,0
354,196,4,0
354,203,4,0
354,214,4,0
354,227,4,0
354,240,4,0
354,241,4,0
354,247,4,0
354,261,4,0
354,263,4,0
354,269,4,0
354,270,4,0
354,271,4,0
354,285,4,0
354,286,4,0
354,347,4,0
354,374,4,0
354,399,4,0
354,416,4,0
354,417,4,0
354,421,4,0
354,433,4,0
354,441,4,0
354,451,4,0
354,492,4,0
354,506,4,0
354,566,4,0
354,605,4,0
354,851,4,0
354,884,4,0
354,885,4,0
354,180,4,0
354,282,4,0
354,807,4,0
354,809,4,0
354,808,4,0
354,220,4,0
354,244,4,0
354,806,4,0
354,675,4,0
354,174,4,0
355,43,1,1
355,310,1,1
355,50,1,4
355,425,1,8
355,109,1,12
355,101,1,16
355,371,1,20
355,261,1,24
355,212,1,28
355,506,1,32
355,174,1,36
355,247,1,40
355,248,1,44
355,114,2,0
355,220,2,0
355,262,2,0
355,58,4,0
355,59,4,0
355,94,4,0
355,101,4,0
355,109,4,0
355,114,4,0
355,141,4,0
355,156,4,0
355,164,4,0
355,168,4,0
355,180,4,0
355,182,4,0
355,196,4,0
355,203,4,0
355,214,4,0
355,240,4,0
355,241,4,0
355,247,4,0
355,261,4,0
355,263,4,0
355,269,4,0
355,270,4,0
355,271,4,0
355,285,4,0
355,286,4,0
355,347,4,0
355,356,4,0
355,374,4,0
355,399,4,0
355,433,4,0
355,451,4,0
355,506,4,0
355,566,4,0
355,809,4,0
355,851,4,0
355,220,4,0
355,244,4,0
355,248,4,0
355,806,4,0
355,174,4,0
356,325,1,0
356,7,1,1
356,8,1,1
356,9,1,1
356,20,1,1
356,43,1,1
356,50,1,1
356,425,1,1
356,356,1,1
356,310,1,1
356,109,1,12
356,101,1,16
356,371,1,20
356,261,1,24
356,212,1,28
356,506,1,32
356,174,1,36
356,247,1,42
356,248,1,48
356,114,2,0
356,220,2,0
356,262,2,0
356,7,4,0
356,8,4,0
356,9,4,0
356,34,4,0
356,58,4,0
356,59,4,0
356,63,4,0
356,94,4,0
356,101,4,0
356,109,4,0
356,114,4,0
356,118,4,0
356,141,4,0
356,156,4,0
356,164,4,0
356,168,4,0
356,180,4,0
356,182,4,0
356,196,4,0
356,203,4,0
356,214,4,0
356,240,4,0
356,241,4,0
356,247,4,0
356,261,4,0
356,263,4,0
356,264,4,0
356,269,4,0
356,270,4,0
356,271,4,0
356,280,4,0
356,285,4,0
356,286,4,0
356,347,4,0
356,356,4,0
356,374,4,0
356,399,4,0
356,416,4,0
356,433,4,0
356,451,4,0
356,506,4,0
356,566,4,0
356,809,4,0
356,851,4,0
356,220,4,0
356,244,4,0
356,248,4,0
356,806,4,0
356,174,4,0
357,16,1,1
357,43,1,1
357,74,1,1
357,75,1,1
357,437,1,1
357,230,1,6
357,23,1,10
357,345,1,16
357,18,1,21
357,469,1,30
357,403,1,36
357,34,1,41
357,200,1,46
357,235,1,50
357,76,1,56
357,21,2,0
357,29,2,0
357,73,2,0
357,174,2,0
357,348,2,0
357,349,2,0
357,14,4,0
357,19,4,0
357,34,4,0
357,36,4,0
357,63,4,0
357,76,4,0
357,89,4,0
357,156,4,0
357,164,4,0
357,182,4,0
357,200,4,0
357,202,4,0
357,203,4,0
357,214,4,0
357,240,4,0
357,241,4,0
357,263,4,0
357,270,4,0
357,314,4,0
357,331,4,0
357,332,4,0
357,345,4,0
357,349,4,0
357,366,4,0
357,369,4,0
357,402,4,0
357,403,4,0
357,406,4,0
357,412,4,0
357,416,4,0
357,428,4,0
357,437,4,0
357,447,4,0
357,523,4,0
357,525,4,0
357,542,4,0
357,580,4,0
357,707,4,0
357,776,4,0
357,851,4,0
357,885,4,0
357,46,4,0
357,180,4,0
357,669,4,0
357,814,4,0
357,38,4,0
357,572,4,0
357,174,4,0
358,35,1,1
358,45,1,1
358,93,1,1
358,310,1,1
358,361,1,1
358,281,1,13
358,500,1,16
358,36,1,19
358,326,1,22
358,215,1,27
358,253,1,32
358,219,1,37
358,38,1,42
358,505,1,47
358,50,2,0
358,95,2,0
358,105,2,0
358,174,2,0
358,273,2,0
358,278,2,0
358,322,2,0
358,502,2,0
358,36,4,0
358,60,4,0
358,86,4,0
358,94,4,0
358,113,4,0
358,115,4,0
358,129,4,0
358,156,4,0
358,164,4,0
358,182,4,0
358,196,4,0
358,203,4,0
358,204,4,0
358,214,4,0
358,226,4,0
358,227,4,0
358,240,4,0
358,241,4,0
358,247,4,0
358,253,4,0
358,263,4,0
358,269,4,0
358,270,4,0
358,271,4,0
358,282,4,0
358,285,4,0
358,286,4,0
358,304,4,0
358,313,4,0
358,347,4,0
358,356,4,0
358,412,4,0
358,428,4,0
358,433,4,0
358,447,4,0
358,451,4,0
358,473,4,0
358,500,4,0
358,555,4,0
358,574,4,0
358,577,4,0
358,605,4,0
358,851,4,0
358,244,4,0
358,38,4,0
358,248,4,0
358,797,4,0
358,174,4,0
358,917,4,0
359,43,1,1
359,98,1,1
359,104,1,5
359,282,1,10
359,197,1,15
359,269,1,20
359,163,1,25
359,400,1,30
359,116,1,35
359,389,1,40
359,14,1,45
359,248,1,50
359,195,1,55
359,38,2,0
359,44,2,0
359,174,2,0
359,195,2,0
359,212,2,0
359,224,2,0
359,226,2,0
359,277,2,0
359,364,2,0
359,372,2,0
359,389,2,0
359,428,2,0
359,506,2,0
359,583,2,0
359,14,4,0
359,15,4,0
359,53,4,0
359,58,4,0
359,59,4,0
359,63,4,0
359,70,4,0
359,85,4,0
359,86,4,0
359,87,4,0
359,104,4,0
359,126,4,0
359,138,4,0
359,148,4,0
359,156,4,0
359,157,4,0
359,164,4,0
359,168,4,0
359,182,4,0
359,201,4,0
359,203,4,0
359,206,4,0
359,207,4,0
359,213,4,0
359,214,4,0
359,231,4,0
359,240,4,0
359,241,4,0
359,244,4,0
359,247,4,0
359,249,4,0
359,258,4,0
359,259,4,0
359,261,4,0
359,263,4,0
359,269,4,0
359,317,4,0
359,332,4,0
359,347,4,0
359,351,4,0
359,352,4,0
359,371,4,0
359,399,4,0
359,404,4,0
359,416,4,0
359,421,4,0
359,444,4,0
359,451,4,0
359,555,4,0
360,133,1,1
360,204,1,1
360,68,1,1
360,194,1,1
360,227,1,1
360,243,1,1
360,219,1,1
